DateComtd,DayComtd,TimeComtd,Barangay,X,Y,CrimeType,CrimeCategory,Classification,CaseStat,Solved,Cleared,"Place of Occurrence"
28/06/2020,Sunday,14:30:00,Banilad,123.2948,9.287332,"NON-INDEX CRIME",SPECIALLAWS,"Viol of RA 4136 (Land Tranpo & Traffic Rules)","Filed in Pros / Court",Yes,Yes,"Along the Roads/Streets/Alleys"
28/06/2020,Sunday,15:00:00,Looc,123.311966,9.316295,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
28/06/2020,Sunday,15:00:00,Looc,123.311966,9.316295,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
30/06/2020,Tuesday,23:50:00,Camanjac,123.273224,9.324585,"INDEX CRIME",PHYSICALINJURIES,"Attemptd/Frustd Homicide","Filed in Pros / Court",No,Yes,"(Inside Residences) - Public Residential Area"
2020-12-06,Friday,20:00:00,Taclobo,123.301888,9.303802,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
18/06/2020,Thursday,9:30:00,"Poblacion No. 3 (Barangay 3)",123.303787,9.297862,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
24/06/2017,Saturday,21:30:00,"Poblacion No. 1 (Barangay 1)",123.310532,9.304702,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Filed in Pros / Court",No,Yes,"(Inside Residences) - Public Residential Area"
2020-02-07,Thursday,16:10:00,Taclobo,123.302345,9.306671,"INDEX CRIME",THEFT,Salisi,"Victim refused to file a case",Yes,Yes,"(Commercial-Business Establishments) - Restaurant /Fastfood Chain/Eatery"
2020-04-07,Saturday,13:34:00,Calindagan,123.273499,9.324161,"NON-INDEX CRIME",SPECIALLAWS,"RA 10591 / 8294 (FIREARMS & EXPLOSIVES)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-04-07,Saturday,13:34:00,Calindagan,123.273499,9.324161,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-05-07,Sunday,1:05:00,Piapi,123.309052,9.319482,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-05-07,Sunday,19:00:00,Candau-ay,123.264595,9.312134,"INDEX CRIME",PHYSICALINJURIES,"Attemptd/Frustd Murder","Filed in Pros / Court",Yes,Yes,"(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store"
2020-03-07,Friday,10:30:00,Calindagan,123.308907,9.299323,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-03-07,Friday,10:30:00,Calindagan,123.308907,9.299323,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-03-07,Friday,14:05:00,Junob,123.283691,9.300477,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-03-07,Friday,14:05:00,Junob,123.283691,9.300477,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-07,Monday,23:36:00,Daro,123.300339,9.318727,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-07,Monday,23:36:00,Daro,123.300339,9.318727,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-05-07,Sunday,19:50:00,Candau-ay,123.276405,9.310821,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-07-07,Tuesday,12:00:00,Banilad,123.2957,9.282986,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-07,Monday,16:15:00,Bantayan,123.297005,9.327507,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-06-07,Monday,20:20:00,Talay,123.259476,9.288015,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-07-07,Tuesday,9:00:00,"Poblacion No. 3 (Barangay 3)",123.307579,9.309352,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-07-07,Tuesday,17:45:00,Candau-ay,123.249588,9.313934,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-09-07,Thursday,12:50:00,Taclobo,123.301521,9.305819,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-09-07,Thursday,12:50:00,Taclobo,123.301521,9.305819,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-09-07,Thursday,18:11:00,Taclobo,123.294884,9.313061,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-09-07,Thursday,18:11:00,Taclobo,123.294884,9.313061,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-09-07,Thursday,17:50:00,Taclobo,123.297234,9.309571,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-09-07,Thursday,17:50:00,Taclobo,123.297234,9.309571,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-10-07,Friday,7:57:00,Taclobo,123.29715,9.306473,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-11-07,Saturday,8:40:00,"Poblacion No. 3 (Barangay 3)",123.305588,9.306861,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-11-07,Saturday,23:30:00,Candau-ay,123.259026,9.31223,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-12-07,Sunday,7:25:00,Daro,123.298058,9.313913,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-12-07,Sunday,9:05:00,Batinguel,123.292801,9.308026,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-12-07,Sunday,10:40:00,Candau-ay,123.263535,9.312981,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-12-07,Sunday,20:25:00,Banilad,123.300697,9.292954,"NON-INDEX CRIME",OTHERNONINDEX,"Assault/Resistance to Authority","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
15/07/2020,Wednesday,0:36:00,Taclobo,123.301918,9.303505,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
15/07/2020,Wednesday,11:30:00,Banilad,123.293701,9.282806,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
15/07/2020,Wednesday,23:45:00,Junob,123.284714,9.295151,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
16/07/2020,Thursday,20:40:00,"Poblacion No. 3 (Barangay 3)",123.307243,9.303589,"NON-INDEX CRIME",SPECIALLAWS,"RA 10591 / 8294 (FIREARMS & EXPLOSIVES)","Filed in Pros / Court",No,Yes,"(Inside Residences) - Public Residential Area"
17/07/2020,Friday,15:55:00,Mangnao-Canal,123.299225,9.291536,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
16/07/2020,Thursday,20:00:00,"Poblacion No. 3 (Barangay 3)",123.30574,9.30413,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
18/07/2020,Saturday,14:45:00,Batinguel,123.281105,9.310525,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
17/07/2020,Friday,23:15:00,Looc,123.311966,9.316364,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
17/07/2020,Friday,23:15:00,Looc,123.311966,9.316364,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
19/07/2020,Sunday,14:55:00,Batinguel,123.290131,9.309286,"NON-INDEX CRIME",SPECIALLAWS,"COCKFIGHTING LAW OF 1974 - PD 449","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
19/07/2020,Sunday,15:30:00,Banilad,123.292236,9.2854,"NON-INDEX CRIME",SPECIALLAWS,"COCKFIGHTING LAW OF 1974 - PD 449","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
19/07/2020,Sunday,22:05:00,Looc,123.306007,9.317819,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
19/07/2020,Sunday,22:05:00,Looc,123.306007,9.317819,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
19/07/2020,Sunday,20:30:00,Taclobo,123.301918,9.306777,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
24/07/2020,Friday,3:30:00,Junob,123.284576,9.297745,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Filed in Pros / Court",No,Yes,"(Inside Residences - Subdivision) - w/o Security Guard"
23/07/2020,Thursday,20:45:00,Batinguel,123.290031,9.310038,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
24/07/2020,Friday,10:00:00,Looc,123.307457,9.3162,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
24/07/2020,Friday,12:30:00,"Poblacion No. 7 (Barangay 7)",123.303787,9.307024,"INDEX CRIME",THEFT,"Qualified Theft","Filed in Pros / Court",No,Yes,"(Inside Residences - Subdivision) - w/o Security Guard"
24/07/2020,Friday,14:25:00,Batinguel,123.290253,9.308963,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
24/07/2020,Friday,14:25:00,Batinguel,123.290253,9.308963,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
24/07/2020,Friday,17:20:00,Daro,123.3004,9.315072,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
24/07/2020,Friday,17:20:00,Daro,123.3004,9.315072,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
25/07/2020,Saturday,10:20:00,Junob,123.275055,9.293034,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
25/07/2020,Saturday,13:40:00,"Poblacion No. 4 (Barangay 4)",123.309021,9.306094,"INDEX CRIME",THEFT,Snatching,"Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
25/07/2020,Saturday,18:00:00,Bantayan,123.308693,9.329979,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences - Subdivision) - w/o Security Guard"
25/07/2020,Saturday,17:45:00,Bajumpandan,123.278557,9.287766,"INDEX CRIME",HOMICIDE,"Attemptd/Frustd Homicide","Filed in Pros / Court",No,Yes,"(Inside Residences - Subdivision) - w/o Security Guard"
26/07/2020,Sunday,12:15:00,Camanjac,123.274124,9.323757,"NON-INDEX CRIME",SPECIALLAWS,"COCKFIGHTING LAW OF 1974 - PD 449","Filed in Pros / Court",Yes,Yes,"Unihabited Place"
26/07/2020,Sunday,21:30:00,Balugo,123.267136,9.303473,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
27/07/2020,Monday,11:10:00,"Poblacion No. 3 (Barangay 3)",123.305641,9.305866,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
27/07/2020,Monday,20:00:00,Taclobo,123.294067,9.310948,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
28/07/2020,Tuesday,22:24:00,Cadawinonan,123.268829,9.304395,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
28/07/2020,Tuesday,22:24:00,Cadawinonan,123.268829,9.304395,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
29/07/2020,Wednesday,22:57:00,Pulantubig,123.295792,9.326173,"NON-INDEX CRIME",OTHERNONINDEX,Trespassing,"Filed in Pros / Court",Yes,Yes,"(Inside Residences - Subdivision) - w/o Security Guard"
29/07/2020,Wednesday,22:57:00,Pulantubig,123.295792,9.326173,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Filed in Pros / Court",Yes,Yes,"(Inside Residences - Subdivision) - w/o Security Guard"
30/07/2020,Thursday,20:00:00,Taclobo,123.301178,9.309228,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
30/07/2020,Thursday,20:00:00,Taclobo,123.301178,9.309228,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
30/07/2020,Thursday,21:30:00,Camanjac,123.27346,9.324129,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
31/07/2020,Friday,9:00:00,Banilad,123.2957,9.282986,"INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-03-07,Friday,10:00:00,Banilad,123.278557,9.287766,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Referred to DSWD(CICL)",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-08-07,Wednesday,9:00:00,Banilad,123.292236,9.2854,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-08-07,Wednesday,11:30:00,"Poblacion No. 3 (Barangay 3)",123.303787,9.307024,"NON-INDEX CRIME",SPECIALLAWS,"SEXUAL HARRASSMENT ACT OF 1995  - RA 7877","Filed in Pros / Court",No,Yes,"(Inside Residences) - Public Residential Area"
2020-11-07,Saturday,17:20:00,Calindagan,123.308907,9.299323,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
20/07/2020,Monday,20:30:00,Batinguel,123.290253,9.308963,"NON-INDEX CRIME",SPECIALLAWS,"RA 9262 (VAWC)","Filed in Pros / Court",No,Yes,"(Inside Residences) - Public Residential Area"
2020-05-06,Friday,10:00:00,Bajumpandan,123.278557,9.287766,"NON-INDEX CRIME",SPECIALLAWS,"RA 7610 (CHILD ABUSE)","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-01-08,Saturday,3:00:00,Piapi,123.311981,9.322975,"NON-INDEX CRIME",OTHERNONINDEX,"Alarm & Scandal","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-01-08,Saturday,1:07:00,Bagacay,123.290535,9.29863,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-01-08,Saturday,4:57:00,Pulantubig,123.292915,9.32414,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-01-08,Saturday,13:40:00,Candau-ay,123.264069,9.311552,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-01-08,Saturday,13:40:00,Candau-ay,123.264206,9.311584,"NON-INDEX CRIME",SPECIALLAWS,"PD 1602 / RA 9287  (GAMBLING)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-02-08,Sunday,7:55:00,Cantil-e,123.265633,9.288608,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-02-08,Sunday,13:47:00,Taclobo,123.29657,9.306258,"NON-INDEX CRIME",SPECIALLAWS,"COCKFIGHTING LAW OF 1974 - PD 449","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-02-08,Sunday,17:00:00,Banilad,123.293167,9.277644,"NON-INDEX CRIME",OTHERNONINDEX,"Assault/Resistance to Authority","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-02-08,Sunday,13:10:00,Batinguel,123.27993,9.310546,"NON-INDEX CRIME",OTHERNONINDEX,"Malicious Mischief","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-02-08,Sunday,21:35:00,Daro,123.301773,9.316771,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-03-08,Monday,7:15:00,Taclobo,123.289474,9.318889,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-04-08,Tuesday,0:46:00,Daro,123.303017,9.315244,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-04-08,Tuesday,0:46:00,Daro,123.303017,9.315244,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-04-08,Tuesday,13:54:00,"Poblacion No. 8 (Barangay 8)",123.303932,9.30233,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-04-08,Tuesday,13:54:00,"Poblacion No. 8 (Barangay 8)",123.303932,9.30233,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-05-08,Wednesday,8:00:00,Banilad,123.295563,9.289868,"INDEX CRIME",THEFT,"Qualified Theft","Victim refused to file a case",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-05-08,Wednesday,23:15:00,Daro,123.30188,9.316708,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Filed in Pros / Court",No,Yes,"Along the Roads/Streets/Alleys"
2020-04-08,Tuesday,21:45:00,Bajumpandan,123.275978,9.283377,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-06-08,Thursday,21:40:00,Bagacay,123.298836,9.303606,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-06-08,Thursday,21:40:00,Bagacay,123.298836,9.303606,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-08-08,Saturday,11:30:00,Daro,123.296547,9.32018,"INDEX CRIME",MURDER,FRUSTRATED,"Under Investigation",No,No,"Along the Roads/Streets/Alleys"
2020-08-08,Saturday,15:59:00,Camanjac,123.274445,9.323685,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-08-08,Saturday,15:59:00,Camanjac,123.274445,9.323685,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
2020-09-08,Sunday,11:15:00,Calindagan,123.308624,9.30025,"NON-INDEX CRIME",SPECIALLAWS,"COCKFIGHTING LAW OF 1974 - PD 449","Filed in Pros / Court",Yes,Yes,"Unihabited Place"
2020-09-08,Sunday,15:30:00,Bunao,123.295418,9.330058,"NON-INDEX CRIME",OTHERNONINDEX,"Assault/Resistance to Authority","Filed in Pros / Court",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-10-08,Monday,9:15:00,Daro,123.299515,9.322192,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-11-08,Tuesday,6:50:00,"Poblacion No. 3 (Barangay 3)",123.305511,9.309222,"NON-INDEX CRIME",PHYSICALINJURIES,"Less Serious Phy Inj TRI","Victim refused to file a case",Yes,Yes,"Along the Roads/Streets/Alleys"
2020-11-08,Tuesday,21:59:00,Bagacay,123.292564,9.302555,"NON-INDEX CRIME",SPECIALLAWS,"RA 9165 (ILL DRUGS)","Filed in Pros / Court",Yes,Yes,"(Inside Residences) - Public Residential Area"
