DateComtd,DayComtd,TimeComtd,EntryNo,PPO,Unit/Station,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification,Mode of Commission,StreetCrime,InvolMinor?,SpecialCase,WeaponUsed,FACaliber,FAStatus,FALicenseNr,C-R-S Firearms,FADisposition,Transport,MotorcycleRidingCriminals,Driver(Suspect),VehOwner,VehType,VehPlateNum,Drugs,DrugConfsctdItem,Gmblng,GmblngConfsctdItem,GmblngAmntCnfsctd,CrnppngRecUnrec,RobType,BankRobAmt,EstblshmntType,EstblshmntName,CaseStat,Solved,Cleared,Uncleared/Unsolved,Arrest,NrArrstdSspct,Place of Occurrence*
2021-01-25,Monday,20:15:00,202101-0118,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Purok Reboma,123.296021,9.289185,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu," One(1) pc medium size heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu (subject of sale); Three (3) pcs medium size heat- sealed  transparent plastic sachet  containing white crystalline substance believed to be Shabu; Two (2) pcs large size heat-sealed transparent plastic sachet containing white crystalline substance believed to be shabu. w/ estimated weight of  500 grms & w/ DDB value of Php 3,400,000.00; One (1) pc genuine One thousand Peso bill (Php 1,000.00) on top of a bundle of bogus money as buy- bust money; One(1) unit vivo touch screen cellphone; Professional driver’s license; One (1) pc motorcycle key; Three (3) pcs kwarta padala receipts; One (1) unit yamaha motor cycle i125 mio bearing plate # 0701-1056885 color blue; and one (1) pc black sling bag. The seized suspected shabu has an estimated weight of 500 grams grams and DDB value of Php 3,400,000.00 and was brought to Prov’l Crime Laboratory Office for examination. The arrested suspect is now under the custody of Dumaguete City PS for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-25,Monday,20:15:00,202101-0118,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,,123.296021,9.289185,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu," One(1) pc medium size heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu (subject of sale); Three (3) pcs medium size heat- sealed  transparent plastic sachet  containing white crystalline substance believed to be Shabu; Two (2) pcs large size heat-sealed transparent plastic sachet containing white crystalline substance believed to be shabu. w/ estimated weight of  500 grms & w/ DDB value of Php 3,400,000.00; One (1) pc genuine One thousand Peso bill (Php 1,000.00) on top of a bundle of bogus money as buy- bust money; One(1) unit vivo touch screen cellphone; Professional driver’s license; One (1) pc motorcycle key; Three (3) pcs kwarta padala receipts; One (1) unit yamaha motor cycle i125 mio bearing plate # 0701-1056885 color blue; and one (1) pc black sling bag. The seized suspected shabu has an estimated weight of 500 grams grams and DDB value of Php 3,400,000.00 and was brought to Prov’l Crime Laboratory Office for examination. The arrested suspect is now under the custody of Dumaguete City PS for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-25,Monday,21:38:00,202101-0119,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 1 (Barangay 1),Purok Banica,123.308388,9.301546,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"One (1) piece heat sealed transparent plastic sachet containing suspected shabu marked as MV-BB 9:39PM ATO 1-25-21 at Purok Banica, Barangay Tinago; (object of sale); One (1) piece medium heat sealed transparent plastic sachet  containing suspected shabu now marked as MV-P1 1-25-21 @ 9:42PM  Purok Banica, Barangay Tinago; two (2) pieces elongated heat sealed transparent plastic sachet  containing suspected shabu now marked as MV-P2 1-25-21 @ 9:42PM  Purok Banica, Barangay Tinago to MV-P3 1-25-21 @ 9:42PM  Purok Banica, Barangay Tinago; One (1) piece (Winston) cigarette pack now marked as MV-P 1-25-21 @ 9:42PM  Purok Banica, Barangay Tinago (items 2 and 3 are recovered); and One (1) piece five hundred peso bill with SN DG265203 marked money. The seized suspected shabu has an estimated weight of 7 grams and DDB value of Php 47, 600.00 and was brought to Prov’l Crime Laboratory Office for examination. The arrested suspect is now under the custody of Dumaguete City PS for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-25,Monday,21:38:00,202101-0119,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 1 (Barangay 1),Purok Banica,123.308388,9.301546,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"One (1) piece heat sealed transparent plastic sachet containing suspected shabu marked as MV-BB 9:39PM ATO 1-25-21 at Purok Banica, Barangay Tinago; (object of sale); One (1) piece medium heat sealed transparent plastic sachet  containing suspected shabu now marked as MV-P1 1-25-21 @ 9:42PM  Purok Banica, Barangay Tinago; two (2) pieces elongated heat sealed transparent plastic sachet  containing suspected shabu now marked as MV-P2 1-25-21 @ 9:42PM  Purok Banica, Barangay Tinago to MV-P3 1-25-21 @ 9:42PM  Purok Banica, Barangay Tinago; One (1) piece (Winston) cigarette pack now marked as MV-P 1-25-21 @ 9:42PM  Purok Banica, Barangay Tinago (items 2 and 3 are recovered); and One (1) piece five hundred peso bill with SN DG265203 marked money. The seized suspected shabu has an estimated weight of 7 grams and DDB value of Php 47, 600.00 and was brought to Prov’l Crime Laboratory Office for examination. The arrested suspect is now under the custody of Dumaguete City PS for booking procedure and proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-27,Wednesday,10:30:00,Traf(137)006,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 8 (Barangay 8),Intersection Dr. V. Locsin St. and Cervantes St.,123.304802,9.306869,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-01-27,Wednesday,10:20:00,Traf(137)007,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Mangnao-Canal,Jetti Gas Station,123.296959,9.290677,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-01-27,Wednesday,17:29:00,202101-0123,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,"Purok Orchids, Sitio Canday-ong",123.310501,9.300795,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,One (1) pc elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu; (subject of sale); and One (1) pc genuine Five hundred peso (Php 500.00) bill. The confiscated suspected shabu with an estimated total weight of 0.08 gram& w/ DDB value of Php 544.00. ,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-27,Wednesday,17:17:00,202101-0124,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),,123.30558,9.305863,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"One (1) small transparent plastic sachet containing suspected shabu granules marked as BB-DECC-01/27/2021 with signature and time; (object of sale) One (1) color brown cap with brand name RF and marked as P1-DECC-01/27/2021 with signature used to contain item number 3; Three (3) elongated plastic sachet containing suspected shabu granules with marking P2-to P4-DECC—01/27/2021 all with signatures and time of confiscation; One (1) piece cellular phone color red with marking P5-DECC-01/27/2021 with signature; and One (1) piece five hundred peso bill with SN CC186524 The seized suspected shabu has an estimated weight of 2 grams and a DDB value of Php13,600.00 and was brought to Prov’l Crime Laboratory Office for examination.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-27,Wednesday,17:17:00,202101-0124-A,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),,123.305542,9.305993,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"One (1) small transparent plastic sachet containing suspected shabu granules marked as BB-DECC-01/27/2021 with signature and time; (object of sale) One (1) color brown cap with brand name RF and marked as P1-DECC-01/27/2021 with signature used to contain item number 3; Three (3) elongated plastic sachet containing suspected shabu granules with marking P2-to P4-DECC—01/27/2021 all with signatures and time of confiscation; One (1) piece cellular phone color red with marking P5-DECC-01/27/2021 with signature; and One (1) piece five hundred peso bill with SN CC186524 The seized suspected shabu has an estimated weight of 2 grams and a DDB value of Php13,600.00 and was brought to Prov’l Crime Laboratory Office for examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-27,Wednesday,20:19:00,202101-0126,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,"Bagacay Cemetery, Purok Gumamela",123.292915,9.302891,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"(One (1) pc elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu;(subject of sale); One (1) pc pc medium size heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu; Genuine Five hundred peso (Php 500.00) bill; One (1) pc Caliber .38 revolver with five (5) live ammunition; and One (1) Camelback brand, sling bag, color black.The seized suspected shabu has an estimated weight of 2.12grams and a DDB value of Php14,416 and was brought to Prov’l Crime Laboratory Office for examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-27,Wednesday,20:19:00,202101-0126,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,"Bagacay Cemetery, Purok Gumamela",123.292915,9.302891,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"(One (1) pc elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu;(subject of sale); One (1) pc pc medium size heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu; Genuine Five hundred peso (Php 500.00) bill; One (1) pc Caliber .38 revolver with five (5) live ammunition; and One (1) Camelback brand, sling bag, color black.The seized suspected shabu has an estimated weight of 2.12grams and a DDB value of Php14,416 and was brought to Prov’l Crime Laboratory Office for examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-27,Wednesday,20:19:00,202101-0126-A,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,"Bagacay Cemetery, Purok Gumamela",123.292915,9.302949,NON-INDEX CRIME,,SPECIALLAWS,RA 10591 / 8294 (FIREARMS & EXPLOSIVES),Viol. of RA 10591 (Possession),,No,,Small Arms - Handgun (Pistol or Revolver),Cal. 38,,,CONFISCATED,Police Station / Officer,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-27,Wednesday,23:33:00,202101-0127,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone IV,123.31179,9.316676,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"At about 11:33PMof January 27, 2021 (Wednesday) Joint operatives of the Provincial Drug Enforcement Unit, Provincial Intelligence Unit, Regional Drug Enforcement Group, PDEA7, and Dumaguete CPS with PDEA coordination 20002-012021-0447conducted an anti-illegal drugs operation through Buy Bust at the abovementioned place which resulted in the arrest of ANICETO LACSON y ARYS (HVI, Listed) male, married, 52years old, and resident of Bgry. Looc, Dumaguete City, Negros Oriental and the confiscation of the following items; to wit; One (1) pc. small sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as AAL-BB-01/27/2021 with time, place of confiscation and signature; (object of sale) One (1) pc. small sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as AAL-P1-01/27/2021 with time, place of confiscation and signature; Three (3) pcs. elongated heat-sealed transparent plastic sachets containing suspected shabu granules marked as AAL-P2-01/27/2021 to AAL-P4-01/27/2021 with time, place of confiscation and signature; One (1) pc. big sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as AAL-P5-01/27/2021 with time, place of confiscation and signature; One (1) pc. Transparent plastic case used as container of items no. 2 and 3 marked as AAL-P6-01/27/2021 with time, place of confiscation and signature; One (1) pc. LANDBANK ATM/ID plastic case used as container of items no. 4 and 5 marked as AAL-P7-01/27/2021 with time, place of confiscation and signature; One (1) pc. One thousand peso bill (Php 1000.00) used as Buy Bust money bearing SN ET909975; Witnessed by Media Representative Rennier Junior Araco and Elected Official Brgy. Kagawad Felizardo R. Catipay. The estimated total weight of all confiscated suspected shabu is more or less 2 Grams with a corresponding DDB value amounting to Php13, 600.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. Said suspect was informed of the nature of the offense he committed and appraised of his constitutional and statutory rights as well as the anti-torture warning in a dialect understood by him as provided by law. The arrested suspect is now temporarily detained in Dumaguete CPS and pieces of evidence confiscated were processed for proper disposition. Appropriate charges for Violation of Section 5 and section 11 of Article II of R.A. 9165 are now being prepared against the arrested suspect for filing in court. A progress report will follow.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-27,Wednesday,23:33:00,202101-0127-A,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone IV,123.311806,9.31674,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"One (1) pc. small sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as AAL-BB-01/27/2021 with time, place of confiscation and signature; (object of sale) One (1) pc. small sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as AAL-P1-01/27/2021 with time, place of confiscation and signature; Three (3) pcs. elongated heat-sealed transparent plastic sachets containing suspected shabu granules marked as AAL-P2-01/27/2021 to AAL-P4-01/27/2021 with time, place of confiscation and signature; One (1) pc. big sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as AAL-P5-01/27/2021 with time, place of confiscation and signature; One (1) pc. Transparent plastic case used as container of items no. 2 and 3 marked as AAL-P6-01/27/2021 with time, place of confiscation and signature; One (1) pc. LANDBANK ATM/ID plastic case used as container of items no. 4 and 5 marked as AAL-P7-01/27/2021 with time, place of confiscation and signature; One (1) pc. One thousand peso bill (Php 1000.00) used as Buy Bust money bearing SN ET909975;  The estimated total weight of all confiscated suspected shabu is more or less 2 Grams with a corresponding DDB value amounting to Php13, 600.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-28,Thursday,15:55:00,202101-0129,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Claytown,123.300667,9.318778,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Dama,a.) Ten (10) pcs twenty peso bills (Php 200.00); b.) One (1) pc home made Dama Board (Coloe white); c.) Twelve (12) pcs Coca-Cola Cover Caps (Color Red); and d.) Twelve (12) pcs Coca-Cola Cover Caps (Color yellow).,Php 200.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2021-01-28,Thursday,15:55:00,202101-0130,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Claytown,123.300652,9.318748,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Dama,a.) Three Hunderd Teen peso bills (Php 310.00); b.) One (1) pc home made Dama Board; c.) Twelve (12) pcs Coca-Cola Cover Caps (Color Red); and d.) Twelve (12) pcs Coca-Cola Cover Caps (Color yellow).,Php 310.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2021-01-28,Thursday,15:55:00,202101-0131,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Claytown,123.300629,9.318791,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Dama,bet money amounting to three hundred eighty pesos (Php 380.00) ; One (1) pc home made Dama Board(Color white); Twelve (12) pcs Coca-Cola Cover Caps (Color Red); and Twelve (12) pcs Coca-Cola Cover Caps (Color yellow). Arrested suspects together with the revovered pieces of evidences were brought to Dumaguete CPS for proper disposition.,Php 380.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2021-01-27,Wednesday,22:40:00,Traf(137)008,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Junob,"Valencia Road, fronting Sto. Rosario Heights",123.285278,9.297068,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-01-28,Thursday,16:30:00,Traf(137)009,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Fronting Merced Residence,123.291046,9.29928,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-01-29,Friday,12:45:00,Traf(137)010,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Fronting Market Place,123.305641,9.299783,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-01-29,Friday,14:45:00,Traf(137)011,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Corner Epifanio Surban St. and Perdices St.,123.307724,9.306445,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-01-29,Friday,22:05:00,202101-0139,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,"Purok 6, Benlu Subd.",123.280579,9.309858,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"

1.	One (1) pc. small sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as MTTJR-BB-1/29/21 with signature, place of arrest and time of recovery; (object of sale)
2.	Two (2) pcs. elongated heat-sealed transparent plastic sachet containing suspected shabu granules marked as MTTJR-P1-1/29/21 to MTTJR-P2-1/29/21  with signature, place of arrest and time of recovery;;
3.	One (1) pc. big sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as MTTJR-P3-1/29/21 with signature, place of arrest and time of recovery;
4.	One (1) pc. Five Hundred Peso (Php. 500.00) Bill with serial number CC769298 use as Buy bust money;



VII.	REMARKS:Estimated total weight of all confiscated suspected shabu is more or less 6 Grams with corresponding DDB value amounting to Php40, 800.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-29,Friday,22:05:00,202101-0139-A,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,"Purok 6, Benlu Subd.",123.292809,9.3072,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"

1.	One (1) pc. small sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as MTTJR-BB-1/29/21 with signature, place of arrest and time of recovery; (object of sale)
2.	Two (2) pcs. elongated heat-sealed transparent plastic sachet containing suspected shabu granules marked as MTTJR-P1-1/29/21 to MTTJR-P2-1/29/21  with signature, place of arrest and time of recovery;;
3.	One (1) pc. big sized heat-sealed transparent plastic sachet containing suspected shabu granules marked as MTTJR-P3-1/29/21 with signature, place of arrest and time of recovery;
4.	One (1) pc. Five Hundred Peso (Php. 500.00) Bill with serial number CC769298 use as Buy bust money;



VII.	REMARKS:Estimated total weight of all confiscated suspected shabu is more or less 6 Grams with corresponding DDB value amounting to Php40, 800.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-01-29,Friday,21:20:00,Traf(137)012,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Corner Sta. Monica,123.293236,9.279031,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
